Toronto Downtown, (31103) Hourly, Fine Particulate Matter (PM2.5) Concentrations,,,,,,,,,,,,,,,,,,,,,,,,
Station,Toronto Downtown (31103),,,,,,,,,,,,,,,,,,,,,,,,,
Address,Bay St./wellesley St. W.,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,43.662972,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-79.388111,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation, 105 metres,,,,,,,,,,,,,,,,,,,,,,,,,
Air Intake Height,10 metres,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant,Fine Particulate Matter (Fine Particulate Matter PM2.5),,,,,,,,,,,,,,,,,,,,,,,,,
Unit, micrograms per cubic metre (&micro;g/m<sup>3</sup>),,,,,,,,,,,,,,,,,,,,,,,,,
Remarks, 9999 for invalid or missing data.,,,,,,,,,,,,,,,,,,,,,,,,,
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
31103,Fine Particulate Matter,20/8/2014,1,1,1,1,1,2,5,9,10,7,8,7,7,7,5,7,9,8,14,21,21,19,22,21
31103,Fine Particulate Matter,21/8/2014,21,17,14,15,16,19,20,16,11,10,9,6,4,3,3,3,4,4,5,6,5,5,5,5
31103,Fine Particulate Matter,22/8/2014,4,3,3,3,3,4,5,5,5,6,7,5,5,4,6,4,4,3,4,6,11,11,9,8
31103,Fine Particulate Matter,23/8/2014,6,4,3,3,4,5,6,6,7,13,7,8,4,4,6,5,6,8,8,5,4,2,1,1
31103,Fine Particulate Matter,24/8/2014,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,5,5,3,1,1,0
31103,Fine Particulate Matter,25/8/2014,0,0,0,0,0,0,0,1,3,3,3,4,5,7,4,8,3,2,2,2,2,2,2,2
31103,Fine Particulate Matter,26/8/2014,4,4,3,4,4,6,7,8,9,11,13,13,13,12,15,18,19,21,20,13,16,18,17,22
31103,Fine Particulate Matter,27/8/2014,11,4,1,0,0,0,0,1,2,8,6,5,5,7,3,2,3,2,2,2,3,5,4,3
31103,Fine Particulate Matter,28/8/2014,2,1,2,2,2,2,3,3,4,5,5,5,6,5,5,8,9,6,7,8,5,2,2,2
31103,Fine Particulate Matter,29/8/2014,1,1,2,1,1,2,2,2,2,2,3,3,3,3,4,5,3,1,1,1,1,1,1,0
31103,Fine Particulate Matter,30/8/2014,0,0,1,3,2,2,2,3,4,5,5,6,8,8,7,8,14,21,19,18,18,16,15,15
31103,Fine Particulate Matter,31/8/2014,16,13,8,8,8,10,14,18,20,14,8,8,9,4,2,2,2,2,3,4,4,5,3,2
31103,Fine Particulate Matter,1/9/2014,2,2,2,1,1,1,6,21,19,13,13,14,12,10,10,8,7,8,8,7,7,7,8,8
31103,Fine Particulate Matter,2/9/2014,3,6,9,11,11,12,12,15,13,10,11,11,15,7,1,3,2,3,5,6,6,6,5,4
31103,Fine Particulate Matter,3/9/2014,3,4,7,4,3,5,8,8,7,8,10,8,9,9,8,8,7,6,7,8,7,8,9,5
31103,Fine Particulate Matter,4/9/2014,6,6,8,9,9,8,13,18,12,11,14,13,11,9,9,9,10,10,13,17,14,10,12,11
31103,Fine Particulate Matter,5/9/2014,13,11,11,13,15,17,18,19,18,16,16,16,17,18,20,19,16,17,17,6,4,3,2,2
31103,Fine Particulate Matter,6/9/2014,3,2,2,2,1,0,1,0,1,1,1,2,5,8,7,6,6,11,17,16,9,6,7,6
31103,Fine Particulate Matter,7/9/2014,5,5,5,3,2,3,3,4,4,4,5,6,5,4,4,3,3,5,6,3,3,8,16,4
31103,Fine Particulate Matter,8/9/2014,1,1,2,2,2,2,2,3,2,2,4,5,4,3,2,2,1,2,2,1,1,2,5,7
31103,Fine Particulate Matter,9/9/2014,7,5,5,5,5,5,6,7,7,6,7,7,6,5,4,4,5,4,5,4,3,2,3,4
31103,Fine Particulate Matter,10/9/2014,3,6,6,6,8,8,8,9,8,8,8,9,8,7,7,9,10,16,15,12,8,8,8,9
31103,Fine Particulate Matter,11/9/2014,7,4,8,10,3,0,0,2,4,5,4,2,2,2,1,1,2,2,3,4,3,3,3,2
31103,Fine Particulate Matter,12/9/2014,1,2,2,2,2,2,4,6,6,6,5,5,4,3,3,3,2,2,2,3,3,3,3,3
31103,Fine Particulate Matter,13/9/2014,2,2,2,2,3,3,3,2,3,4,3,2,2,2,3,4,4,4,4,5,4,3,4,4
31103,Fine Particulate Matter,14/9/2014,4,5,5,4,4,4,3,4,5,4,6,4,4,7,8,8,8,5,3,2,3,3,3,6
31103,Fine Particulate Matter,15/9/2014,5,5,7,7,7,7,9,10,11,9,6,6,5,4,3,3,2,3,4,6,7,9,9,11
31103,Fine Particulate Matter,16/9/2014,10,6,6,7,7,6,7,7,7,6,9,11,9,8,7,7,7,8,8,8,8,8,7,6
31103,Fine Particulate Matter,17/9/2014,8,8,7,8,8,7,8,10,9,6,5,5,7,8,8,8,6,6,8,6,5,6,8,8
31103,Fine Particulate Matter,18/9/2014,9,9,9,9,8,5,4,4,6,8,6,9,8,8,9,9,9,10,11,11,11,10,10,9
31103,Fine Particulate Matter,19/9/2014,9,9,9,9,7,7,7,6,5,6,7,7,7,6,7,8,7,7,6,5,3,2,4,7
31103,Fine Particulate Matter,20/9/2014,7,8,7,5,7,9,10,8,8,9,10,12,13,12,13,12,13,14,11,9,9,9,9,10
31103,Fine Particulate Matter,21/9/2014,7,5,3,3,3,4,5,6,8,7,2,3,4,8,10,10,-999,-999,8,3,2,2,3,6
31103,Fine Particulate Matter,22/9/2014,9,9,6,5,4,3,4,7,8,8,9,7,6,4,4,4,4,4,4,5,5,6,5,5
31103,Fine Particulate Matter,23/9/2014,4,4,4,4,3,3,2,3,3,4,3,3,4,3,4,4,4,4,4,3,3,5,8,7
31103,Fine Particulate Matter,24/9/2014,10,9,10,10,10,12,13,14,17,16,13,11,10,8,10,7,5,7,9,10,7,5,5,4
31103,Fine Particulate Matter,25/9/2014,4,4,4,7,6,6,10,10,11,9,10,11,10,10,13,12,12,14,17,17,15,13,10,10
31103,Fine Particulate Matter,26/9/2014,10,13,12,14,13,12,17,16,15,13,13,12,8,8,7,6,6,7,8,9,9,11,6,5
31103,Fine Particulate Matter,27/9/2014,6,7,11,12,13,14,13,12,10,9,9,13,15,12,10,10,10,14,17,18,25,23,24,28
31103,Fine Particulate Matter,28/9/2014,27,26,24,19,14,14,14,15,25,40,30,21,15,16,14,12,16,17,22,20,19,20,22,22
31103,Fine Particulate Matter,29/9/2014,20,20,17,10,9,9,10,13,15,16,16,20,21,19,18,12,14,15,15,12,11,8,10,11
31103,Fine Particulate Matter,30/9/2014,11,11,12,17,18,24,28,20,20,20,21,17,17,20,21,22,18,15,17,19,15,12,9,7
31103,Fine Particulate Matter,1/10/2014,8,9,9,9,10,10,11,12,11,10,9,9999,9999,9999,9999,2,4,6,5,6,7,9,8,10
31103,Fine Particulate Matter,2/10/2014,8,8,10,10,10,9,10,12,13,12,14,15,16,15,18,19,20,16,13,13,11,7,6,7
31103,Fine Particulate Matter,3/10/2014,8,7,7,7,7,7,9,10,11,13,14,16,16,14,9,7,8,8,7,5,2,1,1,2
31103,Fine Particulate Matter,4/10/2014,3,1,1,1,2,4,6,4,5,7,9,7,6,7,7,7,8,10,11,10,9,9,9,8
31103,Fine Particulate Matter,5/10/2014,8,8,9,7,7,6,6,5,3,2,2,2,2,2,3,3,4,5,5,5,6,6,5,5
31103,Fine Particulate Matter,6/10/2014,5,3,3,3,3,2,1,2,4,6,6,5,5,5,6,5,6,7,4,3,3,2,2,3
31103,Fine Particulate Matter,7/10/2014,4,3,2,4,5,4,3,5,4,5,6,6,8,6,8,6,6,5,7,5,5,4,4,5
31103,Fine Particulate Matter,8/10/2014,6,6,7,8,11,10,8,11,11,8,9,10,9,9,7,7,7,7,8,8,9,8,9,10
31103,Fine Particulate Matter,9/10/2014,14,11,9,9,9,9,8,7,6,6,5,4,4,4,4,4,4,4,4,4,5,5,4,5
31103,Fine Particulate Matter,10/10/2014,6,8,7,6,6,6,5,6,5,4,3,3,3,3,3,2,3,3,4,5,6,6,5,6
31103,Fine Particulate Matter,11/10/2014,5,5,5,5,5,5,5,5,5,4,3,2,2,2,2,2,3,3,4,4,4,5,7,7
31103,Fine Particulate Matter,12/10/2014,7,6,6,6,6,7,8,8,5,5,4,4,4,4,4,4,4,5,6,6,6,4,3,2
31103,Fine Particulate Matter,13/10/2014,2,2,3,3,3,3,3,3,3,3,4,5,5,5,5,4,5,5,5,6,6,6,6,6
31103,Fine Particulate Matter,14/10/2014,6,6,7,8,7,6,7,8,8,7,7,6,6,7,8,7,5,5,4,3,3,3,3,3
31103,Fine Particulate Matter,15/10/2014,3,2,2,2,5,3,3,4,9,9,14,10,7,8,10,8,9,10,12,15,15,15,14,12
31103,Fine Particulate Matter,16/10/2014,9,7,6,5,5,5,8,10,8,6,11,11,10,10,12,10,6,3,2,2,4,9,12,10
31103,Fine Particulate Matter,17/10/2014,8,7,6,7,8,8,11,14,11,8,5,6,10,8,8,9,9,11,12,11,10,10,7,7
31103,Fine Particulate Matter,18/10/2014,8,5,3,2,2,3,3,3,4,3,3,4,6,6,5,4,4,4,4,5,4,4,3,3
31103,Fine Particulate Matter,19/10/2014,3,3,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,5,7,8,8,8,8,8
31103,Fine Particulate Matter,20/10/2014,9,10,10,9,9,8,7,8,8,9,7,8,6,7,8,7,8,9,8,8,9,10,11,15
31103,Fine Particulate Matter,21/10/2014,16,14,12,11,10,10,10,8,8,9,5,4,5,4,4,4,4,5,5,5,7,10,9,8
31103,Fine Particulate Matter,22/10/2014,8,8,7,6,5,5,4,7,7,7,5,5,4,5,8,8,7,8,6,4,4,3,3,3
31103,Fine Particulate Matter,23/10/2014,3,4,5,5,5,5,5,7,9,10,10,8,6,6,5,5,4,5,7,7,5,3,2,3
31103,Fine Particulate Matter,24/10/2014,3,4,5,4,5,5,5,7,11,15,14,13,16,14,13,15,15,12,12,15,15,14,16,14
31103,Fine Particulate Matter,25/10/2014,17,25,23,24,24,24,20,18,15,14,10,7,12,16,13,9,6,8,11,6,5,6,5,5
31103,Fine Particulate Matter,26/10/2014,5,5,4,4,4,4,4,3,4,4,4,4,3,3,4,4,4,4,4,5,6,6,5,4
31103,Fine Particulate Matter,27/10/2014,5,6,5,6,6,6,7,6,6,7,6,5,4,4,6,7,5,4,3,3,2,2,2,2
31103,Fine Particulate Matter,28/10/2014,2,2,2,2,3,3,3,4,5,7,8,8,9,10,9,6,4,7,12,13,14,15,15,10
31103,Fine Particulate Matter,29/10/2014,9,9,9,8,9,9,9,8,9,10,8,8,9,8,7,6,5,4,4,5,4,3,4,3
31103,Fine Particulate Matter,30/10/2014,4,4,4,3,4,3,4,4,5,5,4,4,4,4,4,4,-999,-999,3,4,5,5,5,6
31103,Fine Particulate Matter,31/10/2014,5,4,7,7,7,7,8,5,5,6,8,9,5,4,4,4,4,5,8,6,5,5,4,4
31103,Fine Particulate Matter,1/11/2014,4,4,4,4,4,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2
31103,Fine Particulate Matter,2/11/2014,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,3,4,4
31103,Fine Particulate Matter,3/11/2014,5,6,7,7,8,9,10,10,12,12,11,8,7,6,6,6,7,8,9,9,10,9,9,8
31103,Fine Particulate Matter,4/11/2014,7,9,9,6,7,7,8,8,9,8,9,10,9,9,6,5,4,5,5,4,3,3,5,16
31103,Fine Particulate Matter,5/11/2014,19,18,20,18,16,14,13,14,15,17,17,15,14,12,10,8,8,9,9,11,11,12,11,13
31103,Fine Particulate Matter,6/11/2014,11,11,13,17,17,15,13,12,11,11,11,9,8,8,7,7,8,10,8,7,7,7,6,7
31103,Fine Particulate Matter,7/11/2014,4,4,5,5,4,4,4,4,4,5,5,5,4,5,4,4,4,4,4,5,5,5,5,5
31103,Fine Particulate Matter,8/11/2014,7,8,6,7,7,5,4,4,6,7,7,6,6,7,6,6,5,6,9,9,9,6,5,5
31103,Fine Particulate Matter,9/11/2014,5,6,6,6,6,5,5,5,5,5,5,5,5,4,4,5,4,4,7,8,8,9,7,6
31103,Fine Particulate Matter,10/11/2014,7,9,9,9,8,7,7,8,9,10,10,12,12,12,12,10,7,6,7,7,6,6,6,7
31103,Fine Particulate Matter,11/11/2014,9,10,10,10,9,9,9,10,10,9,9,10,11,11,11,10,10,12,11,12,9,8,6,7
31103,Fine Particulate Matter,12/11/2014,5,10,9,8,7,7,7,6,7,7,7,7,6,5,5,5,5,6,6,6,6,6,6,6
31103,Fine Particulate Matter,13/11/2014,5,5,5,5,6,6,5,5,5,4,5,7,8,7,5,4,4,4,5,5,5,5,5,4
31103,Fine Particulate Matter,14/11/2014,5,6,5,5,5,5,4,4,4,4,4,3,3,3,3,4,3,3,4,4,4,4,4,5
31103,Fine Particulate Matter,15/11/2014,4,4,4,5,5,6,6,6,7,7,6,6,5,5,6,6,9,12,14,14,16,17,19,20
31103,Fine Particulate Matter,16/11/2014,19,19,19,20,22,22,21,18,16,18,19,20,21,24,25,26,26,29,30,32,28,23,22,20
31103,Fine Particulate Matter,17/11/2014,18,17,12,13,13,13,13,13,14,15,12,9,8,12,21,13,12,16,17,11,9,10,9,9
31103,Fine Particulate Matter,18/11/2014,9,8,8,7,7,7,7,7,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7
31103,Fine Particulate Matter,19/11/2014,8,10,11,11,10,10,10,10,10,10,9,8,12,12,9,9,8,9,9,10,10,12,14,12
31103,Fine Particulate Matter,20/11/2014,11,12,13,14,13,10,9,8,9,9,8,7,7,7,6,6,7,8,9,9,9,8,8,7
31103,Fine Particulate Matter,21/11/2014,6,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,7,8,8,9,9,10
31103,Fine Particulate Matter,22/11/2014,10,12,14,16,17,17,16,12,14,14,13,13,12,13,15,16,20,25,27,26,22,18,16,14
31103,Fine Particulate Matter,23/11/2014,15,14,13,14,13,12,12,11,11,9,9,9,7,6,6,6,9,12,13,14,14,14,13,12
31103,Fine Particulate Matter,24/11/2014,11,8,6,4,5,4,2,1,1,2,3,3,4,5,4,5,5,8,11,13,10,11,15,8
31103,Fine Particulate Matter,25/11/2014,9,10,10,9,8,8,8,6,9,11,10,10,9,11,13,15,10,10,10,10,10,10,11,11
31103,Fine Particulate Matter,26/11/2014,10,10,10,9,5,4,3,3,3,4,4,4,4,3,3,3,4,5,6,6,6,5,5,4
31103,Fine Particulate Matter,27/11/2014,4,3,4,4,4,4,4,4,5,6,7,8,7,5,5,4,5,5,5,5,5,5,4,4
31103,Fine Particulate Matter,28/11/2014,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,5,5,5,6,6
31103,Fine Particulate Matter,29/11/2014,7,7,7,8,8,8,9,9,11,12,11,10,10,11,11,10,10,10,10,11,11,12,10,12
31103,Fine Particulate Matter,30/11/2014,11,9,8,9,8,7,6,6,5,5,5,5,5,5,5,6,6,6,7,7,14,23,20,14
31103,Fine Particulate Matter,1/12/2014,13,14,14,9,8,7,7,6,7,7,7,7,7,7,6,6,6,5,6,6,5,5,5,5
31103,Fine Particulate Matter,2/12/2014,6,7,7,6,6,6,6,6,5,5,5,5,5,5,5,5,5,7,8,8,8,8,7,7
31103,Fine Particulate Matter,3/12/2014,5,7,10,11,13,15,15,15,15,15,16,16,14,10,8,11,13,13,13,11,11,8,6,6
31103,Fine Particulate Matter,4/12/2014,6,7,7,7,7,8,9,9,9,8,7,6,7,7,7,7,7,7,8,8,8,8,7,7
31103,Fine Particulate Matter,5/12/2014,7,7,7,7,8,9,9,9,11,12,12,11,12,13,12,12,12,13,14,16,17,18,19,19
31103,Fine Particulate Matter,6/12/2014,20,20,20,22,23,20,22,24,24,24,23,22,20,17,11,9,9,10,11,11,10,10,9,9
31103,Fine Particulate Matter,7/12/2014,7,6,5,5,5,5,4,4,5,5,5,5,5,5,5,5,4,5,5,5,5,4,4,4
31103,Fine Particulate Matter,8/12/2014,4,5,5,5,5,5,4,4,4,4,4,4,4,5,5,4,4,4,5,5,6,6,6,6
31103,Fine Particulate Matter,9/12/2014,7,8,9,8,8,7,6,6,8,10,10,10,11,12,12,13,15,16,19,20,13,10,8,7
31103,Fine Particulate Matter,10/12/2014,7,9,9,8,7,7,7,7,6,5,5,5,6,6,6,6,6,6,6,7,6,6,5,5
31103,Fine Particulate Matter,11/12/2014,4,4,4,4,4,3,3,3,3,2,2,3,3,3,4,3,4,6,6,6,6,5,4,4
31103,Fine Particulate Matter,12/12/2014,5,5,5,5,5,4,4,5,5,6,6,7,8,7,5,5,6,8,10,12,17,17,12,11
31103,Fine Particulate Matter,13/12/2014,9,8,9,8,10,11,11,11,14,17,21,23,15,8,8,9,10,14,17,20,24,26,26,23
31103,Fine Particulate Matter,14/12/2014,21,24,24,19,15,11,10,6,6,6,7,7,7,7,6,5,6,6,6,7,6,6,5,5
31103,Fine Particulate Matter,15/12/2014,5,5,4,4,4,4,4,4,6,8,9,12,18,12,10,11,13,16,13,12,13,14,13,10
31103,Fine Particulate Matter,16/12/2014,10,8,8,7,8,9,9,7,8,10,9,9,10,10,10,10,9,9,9,10,11,11,11,11
31103,Fine Particulate Matter,17/12/2014,11,10,8,7,8,8,8,7,4,6,7,6,5,5,4,4,4,4,4,5,5,5,4,3
31103,Fine Particulate Matter,18/12/2014,4,5,5,5,5,5,5,5,6,6,6,6,6,7,7,7,6,7,6,6,6,6,5,4
31103,Fine Particulate Matter,19/12/2014,4,4,4,4,4,4,4,3,4,6,6,6,5,5,5,4,4,6,6,6,6,6,6,5
31103,Fine Particulate Matter,20/12/2014,5,5,6,6,6,6,6,6,7,11,9,9,9,10,9,8,9,9,9,9,11,13,16,17
31103,Fine Particulate Matter,21/12/2014,19,20,20,21,22,20,19,17,15,12,8,7,7,7,7,7,9,11,17,20,18,17,14,11
31103,Fine Particulate Matter,22/12/2014,10,9,10,10,13,14,12,12,13,12,12,13,13,14,14,14,16,17,17,18,17,15,15,15
31103,Fine Particulate Matter,23/12/2014,17,15,17,17,15,13,10,9,9,9,9,10,11,9,7,6,5,4,4,5,6,6,5,5
31103,Fine Particulate Matter,24/12/2014,5,5,5,5,5,4,4,3,3,4,4,4,4,3,3,3,2,2,3,4,4,4,2,2
31103,Fine Particulate Matter,25/12/2014,6,6,7,8,7,6,5,5,6,6,5,5,4,4,4,4,4,4,4,5,5,6,6,6
31103,Fine Particulate Matter,26/12/2014,8,9,9,10,10,11,11,11,9,10,9,8,7,7,6,6,6,7,8,9,9,10,12,13
31103,Fine Particulate Matter,27/12/2014,13,13,14,14,13,14,13,11,10,10,9,9,9,7,6,5,4,6,6,5,3,4,5,5
31103,Fine Particulate Matter,28/12/2014,6,10,11,8,4,4,3,3,4,4,4,4,4,3,3,3,4,6,6,6,6,6,6,6
31103,Fine Particulate Matter,29/12/2014,6,6,6,5,5,4,4,4,4,5,5,5,5,5,4,4,4,4,5,6,5,5,4,4
31103,Fine Particulate Matter,30/12/2014,4,4,4,4,4,4,4,3,3,2,3,4,4,3,3,3,4,4,5,6,5,5,5,4
31103,Fine Particulate Matter,31/12/2014,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,5,5,6,7,7,6,5,5
31103,Fine Particulate Matter,1/1/2015,6,7,7,7,7,6,6,6,6,6,7,7,7,6,7,7,8,9,9,9,9,8,8,8
31103,Fine Particulate Matter,2/1/2015,8,8,9,9,9,5,4,4,4,4,4,4,4,4,4,4,4,4,5,6,6,6,6,7
31103,Fine Particulate Matter,3/1/2015,8,8,7,7,6,7,7,8,7,7,8,9,10,11,11,10,9,9,10,10,11,11,8,7
31103,Fine Particulate Matter,4/1/2015,7,6,7,7,5,3,3,3,3,3,4,6,6,4,4,3,4,5,6,6,7,5,4,4
31103,Fine Particulate Matter,5/1/2015,4,5,5,4,5,5,5,5,4,5,5,5,4,4,4,4,5,6,6,6,7,6,7,7
31103,Fine Particulate Matter,6/1/2015,7,7,7,8,8,8,8,8,8,8,7,7,7,7,8,8,8,9,9,10,10,10,10,9
31103,Fine Particulate Matter,7/1/2015,6,6,5,5,4,4,5,5,5,6,6,5,5,5,5,5,5,6,7,7,7,6,6,6
31103,Fine Particulate Matter,8/1/2015,5,5,5,4,4,4,4,4,4,5,5,5,6,6,7,6,5,5,6,6,6,6,6,5
31103,Fine Particulate Matter,9/1/2015,6,8,8,8,8,8,8,8,7,8,8,5,5,5,5,5,5,6,6,7,6,7,6,6
31103,Fine Particulate Matter,10/1/2015,6,7,7,7,7,7,7,8,8,8,8,7,6,6,6,6,5,5,7,7,8,9,9,9
31103,Fine Particulate Matter,11/1/2015,10,12,10,10,9,10,10,9,9,11,10,11,12,10,10,10,9,9,9,10,12,12,10,10
31103,Fine Particulate Matter,12/1/2015,11,12,13,14,15,16,18,19,20,24,27,28,28,12,7,6,6,7,7,6,6,6,6,6
31103,Fine Particulate Matter,13/1/2015,7,7,7,7,7,7,7,7,6,5,5,5,5,5,5,6,6,7,7,8,8,10,10,9
31103,Fine Particulate Matter,14/1/2015,10,10,9,6,5,5,5,6,8,8,6,6,8,10,10,9,8,7,9,12,17,20,20,21
31103,Fine Particulate Matter,15/1/2015,23,23,23,23,23,24,19,19,20,22,20,18,19,18,19,19,20,23,23,22,23,24,26,28
31103,Fine Particulate Matter,16/1/2015,30,31,34,35,29,6,5,5,5,6,7,6,8,7,6,6,6,7,7,8,8,8,9,8
31103,Fine Particulate Matter,17/1/2015,9,9,9,8,9,8,9,7,6,6,6,6,6,7,8,8,8,9,11,12,13,10,8,7
31103,Fine Particulate Matter,18/1/2015,7,7,8,8,8,8,9,14,15,14,13,14,14,15,13,12,11,12,10,9,7,6,5,4
31103,Fine Particulate Matter,19/1/2015,4,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,7,7,7,7,7,6
31103,Fine Particulate Matter,20/1/2015,6,7,7,7,7,6,6,6,5,4,4,4,4,4,5,6,7,7,9,10,10,9,8,7
31103,Fine Particulate Matter,21/1/2015,6,6,6,6,6,6,6,6,7,7,8,8,7,7,7,8,9,10,12,13,13,12,11,10
31103,Fine Particulate Matter,22/1/2015,11,11,12,11,14,14,14,14,16,19,18,15,15,12,10,9,10,11,12,14,13,13,12,13
31103,Fine Particulate Matter,23/1/2015,14,15,16,15,14,13,12,13,12,12,12,13,13,13,13,14,15,18,19,17,18,18,18,20
31103,Fine Particulate Matter,24/1/2015,18,19,21,22,22,22,19,18,21,24,31,34,34,36,38,38,36,34,30,28,19,14,9,3
31103,Fine Particulate Matter,25/1/2015,4,4,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,6,7,7,7,6,6,5
31103,Fine Particulate Matter,26/1/2015,5,6,6,5,5,5,5,5,5,7,6,6,5,5,5,5,6,7,7,7,6,6,6,5
31103,Fine Particulate Matter,27/1/2015,5,6,6,6,5,5,5,4,5,5,5,5,5,5,6,6,6,6,7,8,7,6,6,5
31103,Fine Particulate Matter,28/1/2015,5,6,5,5,5,5,4,4,4,5,4,4,4,6,7,8,9,10,10,9,9,11,11,11
31103,Fine Particulate Matter,29/1/2015,10,8,8,9,9,10,10,9,8,8,8,9,9,7,7,8,9,12,15,18,19,19,16,15
31103,Fine Particulate Matter,30/1/2015,12,10,9,8,8,6,6,6,6,6,6,6,6,6,6,5,5,5,6,6,7,7,7,6
31103,Fine Particulate Matter,31/1/2015,6,7,7,9,9,8,7,7,8,8,7,7,8,9,10,10,10,11,14,15,19,21,23,24
31103,Fine Particulate Matter,1/2/2015,24,25,22,7,8,7,7,6,6,7,7,7,7,7,7,7,8,8,8,7,7,7,6,5
31103,Fine Particulate Matter,2/2/2015,4,4,4,4,4,3,4,3,4,5,5,5,4,4,4,4,6,7,7,8,8,7,7,7
31103,Fine Particulate Matter,3/2/2015,7,6,7,7,7,7,8,8,8,8,9,10,9,9,9,8,8,9,10,12,13,14,16,18
31103,Fine Particulate Matter,4/2/2015,17,14,14,14,16,16,16,15,15,16,20,21,25,28,20,20,17,13,8,9,8,7,7,6
31103,Fine Particulate Matter,5/2/2015,6,5,5,5,5,5,5,5,5,5,4,4,4,4,5,5,5,6,7,8,8,8,8,7
31103,Fine Particulate Matter,6/2/2015,8,9,9,9,9,10,9,10,11,13,13,13,14,14,15,15,15,16,18,19,19,21,22,23
31103,Fine Particulate Matter,7/2/2015,25,26,27,28,29,30,30,32,30,30,29,30,37,28,21,19,15,13,13,13,11,10,10,10
31103,Fine Particulate Matter,8/2/2015,9,9,9,9,9,9,9,9,9,10,10,10,10,10,9,8,8,9,8,8,8,7,7,7
31103,Fine Particulate Matter,9/2/2015,7,8,8,7,7,7,7,7,7,7,7,8,8,8,8,8,8,9,10,10,10,9,9,9
31103,Fine Particulate Matter,10/2/2015,9,10,11,10,9,9,9,9,9,10,9,9,9,10,9,8,8,10,11,12,12,11,10,10
31103,Fine Particulate Matter,11/2/2015,8,9,8,8,9,9,8,8,8,8,10,13,15,16,17,15,18,22,27,30,28,26,23,21
31103,Fine Particulate Matter,12/2/2015,18,10,6,5,5,5,5,5,6,6,7,6,6,6,6,6,6,7,7,8,7,6,7,7
31103,Fine Particulate Matter,13/2/2015,6,6,6,7,8,9,10,9,10,11,11,12,11,10,10,10,10,11,11,10,8,9,8,8
31103,Fine Particulate Matter,14/2/2015,10,13,15,15,15,13,13,12,10,11,9,7,6,6,6,7,8,9,10,10,10,10,10,9
31103,Fine Particulate Matter,15/2/2015,9,8,9,8,8,8,7,7,7,6,6,6,5,5,6,6,5,6,6,6,6,6,6,6
31103,Fine Particulate Matter,16/2/2015,6,7,7,7,7,6,7,7,7,7,6,6,7,8,9,9,11,11,11,11,11,13,14,14
31103,Fine Particulate Matter,17/2/2015,13,12,15,14,14,14,14,13,13,13,18,16,12,11,11,10,11,13,14,14,15,18,18,20
31103,Fine Particulate Matter,18/2/2015,22,23,25,25,25,23,23,26,31,27,19,14,9999,9999,11,12,16,13,10,8,6,4,4,4
31103,Fine Particulate Matter,19/2/2015,5,5,6,7,6,6,6,6,5,6,5,5,5,5,5,6,6,6,7,7,8,7,7,7
31103,Fine Particulate Matter,20/2/2015,7,7,7,6,6,6,7,7,7,6,6,6,6,6,8,7,8,8,10,10,10,11,12,10
31103,Fine Particulate Matter,21/2/2015,10,12,12,12,11,11,11,10,10,10,11,13,14,15,17,16,15,21,17,21,24,26,31,35
31103,Fine Particulate Matter,22/2/2015,36,35,33,31,29,27,30,28,32,38,43,47,48,50,54,36,21,9,8,7,8,8,8,8
31103,Fine Particulate Matter,23/2/2015,7,7,6,6,6,6,6,6,6,6,6,6,5,5,6,6,6,6,8,8,8,9,8,9
31103,Fine Particulate Matter,24/2/2015,9,9,10,10,13,12,13,11,10,9,10,9,9,8,9,9,7,7,9,10,11,12,13,15
31103,Fine Particulate Matter,25/2/2015,16,17,18,20,11,3,3,4,5,5,5,4,4,5,6,6,7,8,9,9,9,9,8,8
31103,Fine Particulate Matter,26/2/2015,9,10,9,8,8,8,8,8,9,9,10,9,9,8,8,7,8,8,9,9,9,9,8,7
31103,Fine Particulate Matter,27/2/2015,8,9,9,8,7,8,9,10,9,7,7,6,6,6,6,7,7,7,8,8,9,9,11,13
31103,Fine Particulate Matter,28/2/2015,17,20,22,23,24,25,26,27,30,27,18,17,18,15,15,13,13,14,16,17,19,21,23,26
31103,Fine Particulate Matter,1/3/2015,27,28,25,27,22,22,21,17,31,32,27,23,15,15,15,17,17,19,21,26,34,31,25,24
