date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2019-09-22,31.3,25.33,26.05,20.8,35,,86,62.6,63,40,19.6,17.1,16.6,13.7,44,23,27.5,11,59,20,101.84,101.43,101.37,100.9,99.79,99.39,99.33,98.88,24100,23700,21700,19300,,,,,0,8.1,21.1,19.1,16.1,0,0,0,,07:04:00,1569150240,7.07,19:16:00,1569194160,19.27,12.2,6,6,27,31,19,20,,,,,,8,5,4,0,,,,
2019-09-21,26.9,21.61,21.79,16.7,32,,91,75.9,73.5,56,18.6,17,17,15.4,25,13.83,12.5,0,41,17,102.29,102.08,102.08,101.87,100.2,100.01,100.01,99.82,24100,23500,21700,19300,,,,,0,3.8,16.8,14.8,11.8,0,0,0,,07:03:00,1569063780,7.05,19:18:00,1569107880,19.3,12.25,6,6,27,27,16,18,,,,,,7,3.2,3.5,0,,,,
2019-09-20,24.9,18.98,18.64,12.4,29,,93,76.5,75.5,58,16.3,14.6,14.1,11.9,23,13.29,13,3,39,15,102.31,102.2,102.19,102.07,100.22,100.12,100.11,99.99,24100,22700,20100,16100,,,,,0,0.6,13.6,11.6,8.6,0,0,0,,07:02:00,1568977320,7.03,19:20:00,1569021600,19.33,12.3,6,6,26,26,14,14,,,,,,7,4.4,3.5,0,,,,
2019-09-19,23.4,18.58,19.25,15.1,25,,85,71,67.5,50,14.1,13.1,12.6,11.1,25,12.29,15,5,41,16,102.51,102.38,102.39,102.26,100.42,100.3,100.3,100.18,24100,24100,24100,24100,,,,,0,1.2,14.2,12.2,9.2,0,0,0,,07:01:00,1568890860,7.02,19:22:00,1568935320,19.37,12.35,6,6,24,24,13,14,,,,,,7,4.3,3.5,0,,,,
2019-09-18,22.6,17.95,17.55,12.5,,,78,64.7,62,46,13.5,11,11.4,9.3,18,12.08,9,0,37,15,102.56,102.47,102.45,102.34,100.47,100.38,100.36,100.25,24100,24100,24100,24100,,,,,0.4,0,12.6,10.6,7.5,0,0,0,,06:59:00,1568804340,6.98,19:24:00,1568849040,19.4,12.42,6,6,22,23,10,12,,,,,,7,3.5,4,1,,,,
2019-09-17,22.9,17.26,16.89,10.9,25,,95,68.7,69.5,44,13.4,10.9,10.9,8.5,27,11.46,13.5,0,37,15,102.45,102.3,102.31,102.16,100.35,100.2,100.2,100.06,24100,24100,24100,24100,,,,,1.1,0,11.9,9.9,6.9,0,0,0,,06:58:00,1568717880,6.97,19:26:00,1568762760,19.43,12.47,6,6,23,23,9,9,,,,,,3,1.1,1.5,0,,,,
2019-09-16,18.5,16.27,15.6,12.7,,,88,82.5,78,68,15.2,13.3,13,10.8,28,18.83,20.5,13,37,8,102.14,102,102.03,101.92,100.05,99.91,99.94,99.83,24100,23900,21700,19300,,,,,2.4,0,10.6,8.6,5.6,0.2,0.2,0,,06:57:00,1568631420,6.95,19:27:00,1568676420,19.45,12.5,4,6,22,22,9,12,,,,,,8,7.5,4.5,1,,,,
2019-09-15,17.5,14.99,14.6,11.7,,,92,82.5,80.5,69,14.7,12.1,12.2,9.6,22,11.79,11,0,,,102.25,102.07,102.09,101.93,100.16,99.98,100,99.84,24100,22766.7,16900,9700,,,,,3.4,0,9.6,7.6,4.6,4.4,4.4,0,,06:56:00,1568544960,6.93,19:29:00,1568590140,19.48,12.55,2,4,20,20,13,13,,,,,,8,6,4,0,,,,
2019-09-14,22.6,18.97,18,13.4,27,,92,67.5,68.5,45,18.7,12.5,13.8,8.9,39,19.79,21.5,4,52,28,102.13,101.89,101.88,101.62,100.04,99.81,99.8,99.55,24100,24100,24100,24100,,,,,0,0,13,11,8,0,0,0,,06:55:00,1568458500,6.92,19:31:00,1568503860,19.52,12.6,5,6,22,22,10,10,,,,,,8,3.9,4,0,,,,
2019-09-13,22.1,17.65,17.64,13.2,28,,95,80.2,81,67,18,14.2,14.1,10.2,29,22.04,22,15,55,19,102.69,102.18,102.14,101.58,100.59,100.09,100.05,99.51,24100,23900,21700,19300,,,,,0.4,0,12.6,10.6,7.6,5.6,5.6,0,,06:54:00,1568372040,6.9,19:33:00,1568417580,19.55,12.65,5,6,22,22,15,15,,,,,,8,7,5.5,3,,,,
2019-09-12,19.8,16.55,16.55,13.3,,,93,75.7,75,57,17.6,12.1,13.8,10.1,33,21,21.5,10,45,9,102.71,102.36,102.3,101.89,100.6,100.27,100.21,99.82,24100,23366.7,20100,16100,,,,,1.4,0,11.6,9.6,6.5,0.8,0.8,0,,06:53:00,1568285580,6.88,19:35:00,1568331300,19.58,12.7,6,6,20,20,12,12,,,,,,8,6.2,4.5,1,,,,
2019-09-11,28.9,23.01,23.2,17.5,35,,99,80.2,75.5,52,21.4,19.1,19.4,17.5,22,12.71,12.5,3,32,5,101.95,101.84,101.83,101.72,99.88,99.78,99.76,99.65,24100,23033.3,20100,16100,,,,,0,5.2,18.2,16.2,13.2,1,1,0,,06:52:00,1568199120,6.87,19:37:00,1568245020,19.62,12.75,7,7,28,28,17,18,,,,,,8,5.4,4,0,,,,
2019-09-10,23.5,17.9,17.6,11.7,28,,96,76.5,81,66,19.7,13.7,14.3,8.9,30,16.58,19,8,39,15,102.64,102.18,102.17,101.71,100.54,100.09,100.09,99.64,24100,23633.3,18500,12900,,,,,0.4,0,12.6,10.6,7.6,18.2,18.2,0,,06:50:00,1568112600,6.83,19:39:00,1568158740,19.65,12.82,7,7,25,25,18,20,,,,,,8,5.3,4.5,1,,,,
2019-09-09,19,13.9,13.8,8.6,,,86,65.9,68.5,51,9.9,7.5,7.6,5.3,26,17.38,17.5,9,42,16,102.74,102.61,102.6,102.46,100.63,100.5,100.49,100.35,24100,24100,24100,24100,,,,,4.2,0,8.8,6.8,3.8,0,0,0,,06:49:00,1568026140,6.82,19:40:00,1568072400,19.67,12.85,7,7,20,20,9,9,,,,,,8,3.7,4,0,,,,
2019-09-08,18.1,14.33,13.75,9.4,,,92,72.7,70,48,11.7,9.2,8.2,4.8,22,13.71,13.5,5,39,5,102.42,101.97,101.95,101.48,100.32,99.88,99.86,99.4,24100,24100,24100,24100,,,,,4.2,0,8.8,6.8,3.8,0,0,0,,06:48:00,1567939680,6.8,19:42:00,1567986120,19.7,12.9,7,7,18,18,10,10,,,,,,8,5.1,4.5,1,,,,
2019-09-07,23.3,16.56,16.89,10.5,,,88,70.6,67.5,47,12.9,10.9,11.1,9.2,30,14.62,15,0,45,33,101.46,101.27,101.29,101.12,99.38,99.2,99.22,99.05,24100,24100,24100,24100,,,,,1.1,0,11.9,9.9,6.9,0,0,0,,06:47:00,1567853220,6.78,19:44:00,1567899840,19.73,12.95,5,7,23,23,11,11,,,,,,7,5.5,4,1,,,,
2019-09-06,21.1,16.06,16.75,12.4,,,86,77.5,73.5,61,14.7,12.1,12.6,10.4,22,15.5,15,8,41,8,101.76,101.42,101.5,101.23,99.68,99.34,99.42,99.15,24100,23700,21700,19300,,,,,1.2,0,11.8,9.8,6.8,1.2,1.2,0,,06:46:00,1567766760,6.77,19:46:00,1567813560,19.77,13,5,5,22,22,10,10,,,,,,8,5.7,4.5,1,,,,
2019-09-05,22.2,16.61,16.3,10.4,,,87,63.5,63.5,40,11.3,9.3,9.4,7.5,26,11.79,13,0,39,16,102.2,101.98,101.99,101.78,100.11,99.89,99.9,99.7,24100,24100,24100,24100,,,,,1.7,0,11.3,9.3,6.3,0,0,0,,06:45:00,1567680300,6.75,19:48:00,1567727280,19.8,13.05,7,7,21,21,9,9,,,,,,7,1.7,3.5,0,,,,
2019-09-04,21.1,18.53,16.85,12.6,29,,92,71.7,72.5,53,19.6,13.2,14.7,9.7,39,21.58,24.5,10,55,28,101.98,101.28,101.26,100.54,99.89,99.22,99.2,98.51,24100,23500,16900,9700,,,,,1.1,0,11.8,9.8,6.8,0,0,0,,06:44:00,1567593840,6.73,19:49:00,1567640940,19.82,13.08,6,7,20,20,10,10,,,,,,8,5,4,0,,,,
2019-09-03,22.9,19,18.2,13.5,30,,96,83,83.5,71,19,16,15.9,12.9,29,16.25,14.5,0,46,20,101.84,101.42,101.23,100.63,99.76,99.35,99.18,98.6,24100,23766.7,20100,16100,,,,,0,0.2,13.2,11.2,8.2,7.2,7.2,0,,06:43:00,1567507380,6.72,19:51:00,1567554660,19.85,13.13,7,7,24,24,17,18,,,,,,8,5.8,4.5,1,,,,
2019-09-02,24.7,19.77,20.3,15.9,27,,95,74.2,74,53,16.5,14.8,14.9,13.4,27,10.83,13.5,0,35,29,101.78,101.62,101.64,101.51,99.71,99.54,99.58,99.44,24100,23700,21700,19300,,,,,0,2.3,15.3,13.3,10.3,0.6,0.6,0,,06:42:00,1567420920,6.7,19:53:00,1567468380,19.88,13.18,6,6,25,25,12,15,,,,,,8,6.5,5,2,,,,
2019-09-01,19.8,17.3,17.45,15.1,,,94,77.4,77,60,16.6,13.2,12.8,8.9,24,17.12,14.5,5,33,9,102.63,102.27,102.2,101.77,100.53,100.18,100.11,99.69,24100,23900,21700,19300,,,,,0.6,0,12.4,10.4,7.5,0.8,0.8,0,,06:40:00,1567334400,6.67,19:55:00,1567382100,19.92,13.25,5,6,21,23,15,16,,,,,,8,7.4,6.5,5,,,,
2019-08-31,23.1,17.47,17.8,12.5,,,75,60.6,58,41,11.3,9.6,9.8,8.4,26,13.12,15.5,5,37,15,102.72,102.56,102.45,102.18,100.62,100.46,100.36,100.1,24100,24100,24100,24100,,,,,0.2,0,12.8,10.8,7.8,0,0,0,,06:39:00,1567247940,6.65,19:56:00,1567295760,19.93,13.28,7,7,23,23,13,13,,,,,,7,3.9,3.5,0,,,,
2019-08-30,24.8,20.39,19.89,15,27,,84,54.2,59,34,16.3,10.3,11,5.7,36,20.12,21.5,7,58,29,102.14,101.52,101.45,100.77,100.06,99.46,99.4,98.74,24100,24100,24100,24100,,,,,0,1.9,14.9,12.9,9.9,0,0,0,,06:38:00,1567161480,6.63,19:58:00,1567209480,19.97,13.33,7,7,24,24,11,12,,,,,,7,3.2,4,1,,,,
2019-08-29,25.5,20.18,20.3,15.1,27,,82,61.5,60,38,14.6,12.2,12.1,9.6,35,18.12,21.5,8,52,19,101.44,101.22,101.19,100.93,99.37,99.16,99.13,98.89,24100,24100,24100,24100,,,,,0,2.3,15.3,13.3,10.3,0,0,0,,06:37:00,1567075020,6.62,20:00:00,1567123200,20,13.38,7,7,25,25,17,17,,,,,,7,4,4,1,,,,
2019-08-28,27.1,22,21.85,16.6,29,,98,66.2,65,32,20.2,14.5,14.6,8.9,25,14.12,15,5,42,21,101.16,100.95,101.01,100.85,99.11,98.9,98.96,98.81,24100,24100,24100,24100,,,,,0,3.8,16.9,14.8,11.8,0,0,0,,06:36:00,1566988560,6.6,20:02:00,1567036920,20.03,13.43,6,6,25,25,12,12,,,,,,7,4.3,4,1,,,,
2019-08-27,21.9,20.24,20,18.1,30,,97,89.4,83,69,20.7,18.4,17.6,14.5,34,22.71,25,16,52,16,101.43,101.09,101.17,100.91,99.38,99.04,99.12,98.87,24100,17916.7,13650,3200,,,,,0,2,15,13,10,9.2,9.2,0,,06:35:00,1566902100,6.58,20:03:00,1566950580,20.05,13.47,3,3,23,24,16,16,,,,,,8,7.6,7,6,,,,
2019-08-26,24.1,20.52,20.14,16.2,27,,94,69.9,72,50,16.7,14.6,14.7,12.7,32,19.83,19.5,7,52,9,102.29,101.97,101.88,101.47,100.21,99.9,99.81,99.42,24100,24100,24100,24100,,,,,0,2.1,15.1,13.1,10.1,0,0,0,,06:34:00,1566815640,6.57,20:05:00,1566864300,20.08,13.52,8,8,24,24,17,18,,,,,,8,5.1,4,0,,,,
2019-08-25,23.6,19.18,18.89,14.2,26,,86,67.5,64.5,43,16.3,12.8,13.1,9.9,30,18.62,22,14,45,9,102.66,102.49,102.47,102.27,100.57,100.4,100.38,100.19,24100,24100,24100,24100,,,,,0,0.9,13.9,11.9,8.9,0,0,0,,06:33:00,1566729180,6.55,20:07:00,1566778020,20.12,13.57,7,7,23,23,14,14,,,,,,7,3,3.5,0,,,,
2019-08-24,22.3,17.5,17.25,12.2,,,79,62.7,63,47,11.6,10.1,10.2,8.7,28,17.25,17.5,7,50,5,102.68,102.55,102.52,102.36,100.58,100.45,100.42,100.27,24100,24100,24100,24100,,,,,0.8,0,12.2,10.2,7.2,0,0,0,,06:31:00,1566642660,6.52,20:08:00,1566691680,20.13,13.62,7,7,25,25,10,12,,,,,,5,1.3,2.5,0,,,,
2019-08-23,23.6,18.18,18.75,13.9,,,81,59.8,56.5,32,13,9.7,8.9,4.9,20,13.12,13.5,7,41,4,102.32,102,102.01,101.7,100.23,99.92,99.93,99.63,24100,24100,24100,24100,,,,,0,0.8,13.8,11.8,8.8,0,0,0,,06:30:00,1566556200,6.5,20:10:00,1566605400,20.17,13.67,7,7,23,23,11,12,,,,,,5,1.8,2.5,0,,,,
